Country Name,Country Code,Series Name,Series Code,2020 [YR2020],2019 [YR2019],2018 [YR2018],2017 [YR2017],2016 [YR2016],2015 [YR2015],2014 [YR2014],2013 [YR2013],2012 [YR2012],2011 [YR2011],2010 [YR2010],2009 [YR2009],2008 [YR2008],2007 [YR2007],2006 [YR2006],2005 [YR2005],2004 [YR2004],2003 [YR2003],2002 [YR2002],2001 [YR2001],2000 [YR2000],1999 [YR1999],1998 [YR1998],1997 [YR1997],1996 [YR1996],1995 [YR1995],1994 [YR1994],1993 [YR1993],1992 [YR1992],1991 [YR1991],1990 [YR1990],1989 [YR1989],1988 [YR1988],1987 [YR1987],1986 [YR1986],1985 [YR1985],1984 [YR1984],1983 [YR1983],1982 [YR1982],1981 [YR1981],1980 [YR1980],1979 [YR1979],1978 [YR1978],1977 [YR1977],1976 [YR1976],1975 [YR1975],1974 [YR1974],1973 [YR1973],1972 [YR1972],1971 [YR1971]
Cyprus,CYP,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.6683134055663,100.330442275555,95.8339898010768,96.3842337020678,86.6187458378789,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,..,24948935408.0376,25309818138.8758,22729184365.1152,20953442550.3653,19842404304.8929,23156850006.6427,23900872625.8467,24978513426.6992,27565469097.9955,25732432719.0773,25945391775.4932,27844698989.3072,23968764029.5647,20072786350.5206,18433411267.2553,17320552500,14547325028.3126,11420227884.6154,10397897085.6102,9985844486.33365,10497908306.3646,10248617647.0588,9547818700.11403,10011918444.1656,9933133247.08926,7425703928.57143,6590291048.29211,6912150456.32334,5770197348.48485,5591130217.66965,4563482603.5503,4278792597.23965,3704813885.50548,3090734463.27684,2430411900.19194,2278248953.14058,2160364071.19021,2159242416.76942,2087496373.77964,2154311276.94859,1288715209.58084,964026512.197839,734887973.975806,576090073.715036,489914760.682807,..,..,..,..
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.07503434303197,5.24074782806838,5.15477714593604,6.43805848146472,3.21856901005827,-1.82930910922002,-6.55307825499119,-3.44682208589713,0.401437941132741,2.01469570699406,-2.01526235906867,3.6468119905756,5.09806845261184,4.71382866563106,4.85300383835666,5.02634392575987,2.6232861229859,3.72295649883057,3.95256054086292,5.96531031488554,4.99796042248005,6.11084674642566,2.64089463952175,1.24858157644654,8.36246930466569,5.89999870094493,0.700000488145378,9.39999901631703,0.739501202599513,7.40399950603849,7.94742553104604,8.64677784552383,7.06525081210985,3.70395028952957,4.88254077196271,8.75789438428602,5.58218170220279,6.02170898483783,2.51699844067204,5.75324470140077,9.90556938358054,7.77740335905037,16.3620009517149,20.2662921880826,..,..,..,..,..
Czech Republic,CZE,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.0963768118815,15.8409307897154,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,"Debt service on external debt, public and publicly guaranteed (PPG) (TDS, current US$)",DT.TDS.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,..,250680504529.647,248908731817.502,218628940951.675,196272068576.338,188033050459.881,209358834156.329,211685616592.931,208857719320.649,229562733398.948,209069940963.177,207434296805.33,236816485762.988,190183800884.018,156264095664.643,137143471328.274,119814434353.575,100090467581.268,82196001050.7474,67808032979.5429,61828166496.0941,65173130995.2212,66807429711.411,62180159376.1239,67387788632.9812,60147174076.8651,47850203856.1751,40866748705.1075,34805013229.572,29859921158.8696,40728950704.6176,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Czech Republic,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,2.33530928255712,3.1813140503092,5.16872430413071,2.5372845203138,5.38838083815307,2.26210289708078,-0.0459036735515213,-0.785004299003617,1.76035962445222,2.43490215904518,-4.65733109171755,2.68641195092762,5.57033885921025,6.76693268125427,6.60161752988951,4.81426100126959,3.58368845880418,1.56985532822202,3.04297656257042,4.00102863502944,1.38414894342924,-0.356566596194511,-0.518331043362068,4.26541664546846,6.50081352909872,2.90930943320329,0.0619042687638398,-0.506542369615516,-11.6149423314776,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
