Country Name,Country Code,Counterpart-Area Name,Counterpart-Area Code,Series Name,Series Code,2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019]
"Congo, Rep.",COG,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,-240442258.6,..,-3815000,..,..,-1425000,-165160000,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,40176000,40625000,40898000,41381000,35558000,31119000,28617000,32164000,31083000,25050000,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,-4705000,-647000,-690000,-290000,..,-4432000,-25051000,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,260456463.6,261463711.2,289447315.9,321530633.1,354922074.8,346656642.1,428756386.2,375716283.3,280913470.8,261529538.9,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,-62997433.8,-9498851.5,-9655381.2,-3703106.5,-1657573.5,-39949118.9,-249503847.6,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,120398217.4,119876743.9,143661934.8,173797542.5,109098309.4,116761772.3,136311118.1,190998486.8,172690486.2,165340543.2,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,-30480605.8,-4963390,-6459018.1,-3773134.8,-9030440.4,-5330235.7,-151840459.2,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,51565020.6,51568758.2,51568758.2,51568758.2,51500000,51568758.2,51568758.2,60668266.7,65900000,65900000,65900000,67891466.6,67891466.6,73869333.3,73869333.3,73869333.3,76858400,78652000,79847466.7,78652000
"Congo, Rep.",COG,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,13893000,29322000,40169000,48124000,56124000,84438000,93319000,98308000
"Congo, Rep.",COG,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Congo, Rep.",COG,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,133351520.1,134735070.8,150086806.7,164781448.5,121046971.1,102733659.8,103446894.5,169113934,168743863.2,153963358.6,4640622.6,3850646.4,3272112,2736134.4,1806580.8,1079990.4,1061478.7,1249670.6,1052255,95489
"Congo, Rep.",COG,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,-13104501.9,-3857237.8,-3880915.7,..,..,-14358869.9,-132149577.5,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,14440359,15766180.3,17961484.5,20661798.2,43041925.9,44377537.1,45568801.5,60342222.6,67416352,74810579.4,112989978.8,131686341.3,164404153.9,418572678.3,569586994.4,796414749.2,1203593743.6,1697360100.1,1969264089.5,2546584072.6
Cote d'Ivoire,CIV,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,-10837457.8,..,..,..,..,..,..,..,-35466831.5
Cote d'Ivoire,CIV,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,131305480.2,114544764.9,114495412.7,120448179.3,153380714.6,138577604.5,140428751.8,148903508.8,190468319.5,214262437.4,312400245.6,321088498.5,..,..,..,..,..,..,..,259408393
Cote d'Ivoire,CIV,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-1573865.8,-864083.3,..,..,..,..,..,..,..,..,-312651712.2,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,752481321.2,695303444.3,669991829.2,828978084.1,914011611.7,855646778.4,800474691.6,1001278005.5,754806233,362863798.2,311370965.6,312432050.8,44218725.3,41338220,43766951,46967952.2,45857845.1,205689131.4,290591990.5,436675576.8
Cote d'Ivoire,CIV,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,-245716042.3,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,599488000,517991000,479113000,480814000,498549000,457280000,509472000,546976000,117003000,41958000,14219000,..,..,..,..,..,..,..,17273000,29900000
Cote d'Ivoire,CIV,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1365630000,1323074000,1588873000,1786343000,1914807000,1786366000,1886325000,1956279000,1796665000,1781291000,1749019000,1712912000,118223000,168459000,239934000,394318000,521828000,780587000,865360000,1174245000
Cote d'Ivoire,CIV,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,-1558764000,-508000,-489000,-348000,-246000,..,..,..
Cote d'Ivoire,CIV,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2161398699.3,2051937663.7,2032866133.6,2168008462.7,3441698433.9,3072454328.9,3524278830,4014959904.9,3736178695.5,5024686027.2,4065514102.8,4636211254.1,2989030771.8,2620758894,1954510386.3,2506266875.1,1713279326.8,1414926944.2,959088640,1255111909.6
Cote d'Ivoire,CIV,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-178873723.7,-118970326.6,..,..,..,..,..,-131660111,-25891682.4,-29815748.4,-688259648.5,..,..,..,-203945177.8,..,..,..
Cote d'Ivoire,CIV,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,368171991.8,365802228.7,306706667.6,280082993.7,357863216.1,369000651,380397127.8,394032765.7,404928610.8,563670000,379661000,372709000,3375000,54182000,3007000,2822000,2637000,2453000,2268000,2084000
Cote d'Ivoire,CIV,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-5684475,-2871000,-23624728.3,-10945000,..,..,..,..,..,-106986721,-59214000,-6760000,-175678000,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,74104722.2,68271664,50593088,45446574,67464526,63262152,70783575,72306297.2,58427027.2,59134415,21262244.5,17648457.6,..,..,..,..,..,..,150911000,396256882
Cote d'Ivoire,CIV,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-4256559,-2765308.2,-13366247.9,-5286381.1,..,..,..,..,..,-29925363.2,-1714733.5,-1669241.8,-17896129.8,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,264721705.7,254638073.2,252008532.8,278810820.9,496089078.9,439332077,502177368,568547101.5,546367503,682468403.4,539776696.8,542063878.2,51558193.8,31104221.4,20456370.9,9409634.1,3096945.8,1060181.2,601125,589785
Cote d'Ivoire,CIV,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,-4580823.8,-1142064.8,-24590448.4,-13502882.9,..,..,..,..,..,-18106.4,-2052705,-2282056.9,-480565118.5,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,4849600,6321600,5988266.7,8921600,9061866.6,10071199.9,12019733.3,10819733.3,13788799.9,15667200,21286933.4,20764533.3
Cote d'Ivoire,CIV,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,7382000,21602000,26765000,26699000,26699000,26759000,25013000,23227000,27767000,46202000,52088000,67702000,219063000,236197000,229195000
Cote d'Ivoire,CIV,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,79422851.8,84018450.7,68534063,67948444.5,106882778.3,100722772.6,108972111,118508334.4,116698438,154265475.8,70451119,66039338.7,..,..,..,..,..,..,..,..
Cote d'Ivoire,CIV,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-11980582.3,-6439894.9,..,..,..,..,..,-601000,-3026731.9,-3298039.5,-65499493.5,..,..,..,..,..,..,..
Djibouti,DJI,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4228381.5,4228687.4,6028431.9,2511237.4,1770180.1,1040672.5,288000,21469402.8,23659194.4,26379062.2,22886137.2,19462242,15581335.9,24634301.5,178690676,517951170.2,887495578.2,1160525645,1198727844,1234375043.1
Djibouti,DJI,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,76099062.5,74828215.4,85724531,92824087.9,99212490.7,92340846.9,96432040,103201387.1,111912937.7,130408292.8,134469259.8,137030523.8,131452767.5,123426380,110690152.8,103982450.9,101389501.3,103279638.8,99968707,112950576.4
Djibouti,DJI,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,49901000,56123000,78479000,112140000,126386000,120303000,133347000,147161000,151600000,158376000,154716000,152616000,150774000,147638000,136579000,129902000,127926000,143620000,152157000,161260000
Djibouti,DJI,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,6587403.3,6794305.4,9051346.3,9684684,10548102.4,9141495.3,10134315,145110785.4,134855730,141635470.2,7080139.7,6620620.7,5935926.8,5805563.8,4781125.8,3985730.7,3675646.7,4168766.8,3734990,3135409.4
Djibouti,DJI,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,6870290.7,7679400.6,8825115.6,7180738.8,5562476.1,3900146.4,2223109.2,1957129.2,..,..,..,..,..
Djibouti,DJI,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,23079840,23303337.8,11890787.8,19610947.9,17953600,20804272.5,18138050.9,17019733.4,21061333.4,21859200,20017866.7,20017866.7,21455466.7,19970400,22470400,24254933.4,19568266.7,19304266.7,29296266.8,32650666.8
Djibouti,DJI,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,-1522030.8,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,4213000,6144000,8384000,9370000,10528000,13071000,19111287.4,22984212.4,24943008,25880000,27361000,29769000,35583000,39719000,41396000
Djibouti,DJI,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Djibouti,DJI,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,43823993.4,42024318.1,39817041.6,48739170,53162763,45171892.7,50009124,49999876.5,52732904.7,55535130,51650664.9,51847026.6,52517049,54894172.9,48327250.5,43679732.7,43065255.5,51607078.3,49936885,49580135.6
Djibouti,DJI,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,-556852.5,-561274.8,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,5887000,10370000,8028000,8572000,8398000,8767000,..,..,..,..,11076718.7,16429240.3,28908833.6,34493969.6,39380454.3,43133328.2,38098218.7,37352724.4,32761710.2,29455560.3
Dominica,DMA,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,2403000,2669000,3659000,4088000,4092000,3905000,3302000,2544000,1789000,1212000,805000,448000,248000,151000,92000,31000,..,..,..,..
Dominica,DMA,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,13584000,13826000,16608000,18223000,23235000,21722000,22492000,25439000,26479000,27510000,26977000,27155000,27038000,27880000,26263000,25485000,24021000,32802000,34045000,35556000
Dominica,DMA,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,14134483.7,24900358.6,37810692.4,25899640.1,23983876.9,15132205.2,12446227.2,10452325.5,8079740.4,6634136.4,7641959.6,7954226.5,20579818.8,28501835.8,34155524.4,31163278.7,27995376.3,26758900.6,22457920,18660773.4
Dominica,DMA,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,United States,302,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,3082222.2,3082222.2,3082222.2,3082222.2,3082222.2,3082222.2,3082222.2,3082222.2
Dominica,DMA,United States,302,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,United Kingdom,012,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,3966267.6,3460654.4,5000,..,363000,10439000,10439000,10439000,10439000,10439000,10439000,10439000,10409000,10365000,10305000,10184000,10064000,9764000,9164000,7964000
Dominica,DMA,United Kingdom,012,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Germany, Fed.Rep. Of",005,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,"Germany, Fed.Rep. Of",005,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Saudi Arabia,566,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Saudi Arabia,566,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,India,646,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,India,646,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Italy,006,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Dominica,DMA,Italy,006,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,China,730,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,64404728.9,49145761.9,37104255.7,30927000,45442757.9,45236434.6,14788633.1,23467267.2,25572674.3,1242123771.2,1778672611.9,2113221609.2,2699358605.4,3223985210.2,5465059393.6,7271219099.5,8243799719.3,8734078507.3,8655878670.3,8351638259.9
Ethiopia,ETH,China,730,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-10860000,-6177477.2,..,..,-28125000,-8199520.1,..,..,..,..,..,..,..,..,..,..,..,-5791968.8
Ethiopia,ETH,Japan,701,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,13768494,11661608.5,12410342,15238095.2,15674222,13834025.6,..,..,..,..,..,..,..,..,..,..,..,..,157694306.6,282186225.8
Ethiopia,ETH,Japan,701,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-123537.5,-127826.7,-432041.7,..,..,-14036459,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,African Dev. Bank         ,913,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,815979941.3,790437902.4,905765218.9,973672927.1,1049325373.2,1053990864.4,225822475.2,283313541.3,341750486.9,501083890.4,581439866.8,770450685.2,842370482.7,1137551800,1259259313.1,1565067810,1912439381.9,2476340364.1,2087931406.2,2164834192.2
Ethiopia,ETH,African Dev. Bank         ,913,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,-24321790,-25460000,-27043764.1,-26400000,-884135000,-1000,-26958000,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Asian Dev. Bank   ,915,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Asian Dev. Bank   ,915,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Inter-American Dev. Bank,909,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Inter-American Dev. Bank,909,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,World Bank-IBRD                         ,901,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,World Bank-IBRD                         ,901,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,World Bank-IDA                         ,905,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1779264000,2150493000,2755978000,3179154000,3488363000,3358909000,552614000,710571000,859135000,1421652000,1803676000,2207661000,2801037000,3658035000,4258610000,4753164000,5746393000,7039925000,8338207000,9354350000
Ethiopia,ETH,World Bank-IDA                         ,905,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-641000,-20128000,-24160000,-26496000,-43749000,-3074822000,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,France,004,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,4320583.4,4879788.3,5764801.2,7336548.1,..,..,..,..,..,..,65353542,133354509.6,204410683.8,253302055.2,212054706,263405521.5,271517186.2,284300061.5,289523920,558547229.8
Ethiopia,ETH,France,004,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,-6553.8,-12381.9,-27065.7,-7222138.4,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ethiopia,ETH,Russian Federation,087,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,1216462000,1205497000,1197708000,1260888000,449631000,163055000,166873000,161588000,161588000,161588000,161588000,161588000,161588000,161588000,161588000,161588000,161588000,161588000,161588000,161588000
Ethiopia,ETH,Russian Federation,087,Debt forgiveness or reduction (current US$),DT.DFR.DPPG.CD,..,..,..,-142751000,-810957000,-286576000,..,..,..,..,..,..,..,..,..,..,..,..,..,..
